,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_start_date,transaction_end_date,duration,transaction_profit,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
1511,1,3632.64,840,410,1,0,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,61.25488,284596257602,288891159362,284579480386,840,0,1,1
1512,1,3637.41,410,986,1,0,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,61.335969999999996,288857670211,284596322627,284562703171,840,0,1,1
1513,1,1270.36,978,410,1,1,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,21,-2.4592799999999997,280284578371,284562768706,288857669953,356,1,1,1
1514,1,380.81,978,156,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,2.7121500000000003,284596322625,284596322881,288874512705,156,1,0,1
1515,3,4695.23,840,840,0,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,-95.40459999999999,288874447171,280284447043,280301224771,484,1,1,1
1516,1,4766.05,986,410,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,80.52285,284562768705,288891224386,288857669955,840,1,1,0
1517,2,117.39,356,986,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,-7.295659999999999,280301289794,284579414338,280284447555,356,1,1,1
1518,1,3724.68,986,410,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,4,42.696160000000006,284596191809,288857669955,280284447043,276,1,1,1
1519,1,3054.28,978,484,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,33.151360000000004,284562703170,280267735874,288874512707,410,1,1,1
1520,3,4544.84,986,410,1,1,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,21,76.35196000000002,280284578627,280301224513,288857670211,356,1,1,1
1521,2,4823.53,840,410,1,0,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,3,20.941180000000003,284579414339,288891289923,280267801154,356,0,1,1
1522,2,3056.03,156,484,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,24.5603,288874512962,288891289923,284579545410,156,1,1,1
1523,1,3912.02,978,986,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,19.124907999999998,288857604418,280301224770,288857736002,484,1,1,1
1524,2,1298.96,356,986,1,1,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,22,11.989600000000001,288891290434,280267670337,288874447427,840,1,1,1
1525,3,3093.09,840,484,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,9.279269999999997,284596322625,280301224513,288857670467,276,0,1,1
1526,2,840.36,356,986,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,-4.63856,284596191554,280284512835,284562637122,250,1,0,0
1527,1,4629.69,978,978,0,1,2019-03-03T00:00:00Z,2019-04-12T12:00:00Z,24,-48.796899999999994,288857669953,280301355587,288891159361,250,1,1,0
1528,3,2819.03,840,840,0,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,-28.190300000000004,288874513217,288857670467,280301289794,840,1,0,0
1529,3,1010.42,484,356,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,9.197980000000001,288874512962,280301224770,288857669955,356,1,0,0
1530,3,3826.12,484,156,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,1.326120000000003,288857604674,284596191811,284596257090,76,1,1,1
1531,2,570.02,356,356,0,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,-1.0,284579414339,288857735747,280267801154,840,1,0,1
1532,1,3644.15,156,356,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,12.72075000000001,288891290435,288891224897,284579480130,76,1,1,1
1533,2,1536.21,986,978,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,1.217259999999996,288891224899,288857670210,288857604931,356,1,0,1
1534,3,112.81,410,156,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,-1.4665300000000001,288891290433,280267735619,288857670467,156,0,0,0
1535,1,4845.24,156,840,1,1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,26,18.726200000000006,288874447426,284562768706,288857735747,76,0,1,1
1536,3,4802.17,978,986,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,2.302170000000018,284562768705,288874381891,284562637122,76,1,1,1
1537,2,3083.4,356,356,0,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,-4.0,284596323137,284596323138,284562637122,276,1,1,1
1538,1,2632.97,840,986,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,36.49455,280284578371,280301224513,288874512706,156,1,1,1
1539,3,293.49,356,356,0,1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,26,-4.40235,284596192065,288891290433,284579414339,276,1,1,1
1540,3,1916.01,840,484,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,-0.58399,284596192065,280284447554,284579480130,76,1,1,1
1541,2,4701.25,156,356,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,17.655625000000015,280284512833,284596191554,280301224771,76,1,1,1
1542,1,2395.38,156,410,1,1,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,23,-0.2092399999999941,284562768195,280267735874,288874512705,356,1,1,1
1543,2,467.52,410,484,1,0,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,-1.3961599999999983,288874513217,284579545409,288874447426,76,1,1,1
1544,2,3591.54,978,410,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,31.915399999999998,280284513091,288857604930,288857670211,276,1,1,1
1545,2,4352.86,840,156,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,39.5286,280284578627,284596192065,288857669955,276,0,1,1
1546,1,1403.52,156,410,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,28.377440000000004,280267735363,288874512963,284596257090,250,1,0,0
1547,1,2117.48,986,356,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,21.909760000000002,288874447169,284596192065,284562637122,410,1,1,1
1548,3,400.33,356,410,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,4,-1.0996700000000033,288874512962,284596191810,284596323139,484,1,1,1
1549,2,4441.88,410,356,1,0,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,24,33.03504,288891158849,288857735745,284579414337,410,0,1,1
1550,2,4788.95,978,840,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,35.8116,288857670211,284596191811,280267801154,410,0,0,0
1551,1,4099.05,156,356,1,1,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,22,14.995250000000027,284596257602,284596322627,288857604931,76,0,0,1
1552,1,4751.68,156,410,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,53.520160000000004,284579545921,280267800897,288857670467,410,1,1,1
1553,2,460.8,484,484,0,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,-21.823999999999998,280267800899,280301224770,288874512705,356,1,1,0
1554,3,1224.9,156,978,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,13.2731,284596257602,284596322627,284579414337,356,1,0,1
1555,1,4452.87,986,978,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,51.43444,280284512834,280301224770,288857735747,276,1,1,1
1556,2,846.28,484,410,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,7.4628,288874513217,280267670337,284596257347,840,1,1,1
1557,1,832.49,986,978,1,1,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,3,-1.3375499999999931,284596322625,280267801155,284596257090,76,1,1,0
1558,3,630.61,156,410,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,-0.8693900000000028,288857604931,288891159362,288857669955,484,1,1,0
1559,1,4915.34,840,410,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,83.06078000000001,280284578627,284596322881,288874512707,840,1,1,1
1560,2,1796.11,978,410,1,0,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,11.961099999999998,280267670338,280267735619,288874447426,156,1,1,1
1561,2,3483.33,840,356,1,0,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,5.708325000000002,288891224386,288857735745,284579545923,484,0,1,0
1562,3,278.55,156,484,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,-4.7075499999999995,288891290178,280301355587,284562637377,356,1,0,1
1563,3,1813.02,484,986,1,1,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,22,3.6260400000000033,284562637379,284596191554,288874447682,840,1,1,1
1564,1,3441.16,840,356,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,11.70580000000001,284579414337,288857604418,288857670210,76,1,0,0
1565,3,2271.14,484,356,1,1,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,23,0.7711399999999955,284579545923,284579545409,288857735747,484,1,1,1
1566,3,484.99,410,986,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,1.1374250000000021,288891290435,280284578115,284596257347,410,1,1,0
1567,3,3764.19,978,840,1,0,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,22,1.264189999999985,280267735363,288891159105,288857669953,76,0,0,1
1568,1,3971.05,978,978,0,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,-35.2684,288891290434,288857670467,288857670211,410,1,1,1
1569,2,1322.71,840,978,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,6,8.08168,284562637379,284596192065,288857735747,410,1,1,1
1570,2,1321.49,484,840,1,0,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,12.2149,280284447042,284579545409,284579414851,840,1,1,0
1571,3,3505.45,356,410,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,56.60355,288874447683,280284447298,280284578114,356,1,1,1
1572,2,473.07,986,356,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,-1.2693000000000003,288891158849,280301355587,288857669955,156,1,1,1
1573,2,3450.49,978,156,1,0,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,5.801960000000001,288857670466,288857735747,284579414851,250,0,0,0
1574,3,2729.22,356,484,1,0,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,0.22921999999999798,284562768705,284579414338,288857735746,76,1,1,1
1575,2,4884.93,156,840,1,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,18.482185000000015,288874447683,284596257089,284596257090,76,0,1,1
1576,3,1006.89,840,410,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,-13.089570000000002,284596323137,284596322625,280284447043,156,0,1,0
1577,2,1368.83,978,156,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,3,7.6883,284562768707,284596192065,284596257090,156,1,1,1
1578,1,1403.61,156,410,1,0,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,4,28.379420000000003,280284578113,284596191811,288857670467,250,1,1,0
1579,1,3011.39,986,484,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,50.69363,288891290433,288874513217,288874512707,840,1,1,1
1580,3,2774.54,410,356,1,0,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,-0.33527599999999325,284596257602,284579479874,288874447682,250,1,1,0
1581,3,624.56,410,410,0,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,-6.2456,280301355329,288891159106,288874512706,840,1,1,1
1582,2,2767.09,484,410,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,3.068360000000002,280284447299,284579545410,288857669955,250,1,1,1
1583,1,3646.84,840,356,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,77.73048000000001,280284447299,284562637121,288857735747,250,1,1,1
1584,3,4481.05,410,410,0,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,-91.12100000000001,288857669955,280301224258,280284447043,484,1,1,1
1585,2,2697.76,410,840,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,19.08208000000001,280284578115,288857735746,284596191809,410,1,1,0
1586,1,3117.87,156,978,1,0,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,33.91444,288874513219,288857735747,288874447682,410,0,1,0
1587,3,3109.52,484,410,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,49.08088000000001,288891158849,288857735747,280301289794,356,1,1,1
1588,1,1627.97,840,484,1,1,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,23,2.63985000000001,288891224386,288891224386,288874447426,76,1,1,1
1589,1,3339.71,356,156,1,0,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,11.198550000000012,284596257347,288891290179,288857670466,76,0,1,1
1590,2,874.47,978,978,0,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,-42.85115,288891290177,288857669955,280284513089,76,1,1,1
1591,1,1440.38,156,410,1,1,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,21,-2.119239999999998,280284447042,284596192065,280284447043,356,1,1,0
1592,3,1853.46,840,978,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,3,-0.8879239999999982,288857604674,280284447298,284579480130,250,1,1,1
1593,3,3252.53,978,986,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,-0.048481999999999914,288857604931,288891289921,280301289794,250,1,1,1
1594,3,643.07,356,986,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,-0.856930000000002,288874447169,284596191811,288857670211,484,1,1,1
1595,2,1758.81,410,156,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,16.5881,280301290305,280267670083,288857670466,840,1,1,1
1596,3,2653.63,484,978,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,0.1536299999999926,284596192065,288857669955,280284513089,76,1,1,1
1597,1,2558.53,356,978,1,1,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,6,53.78766000000002,280284578371,284562637377,284596322883,250,1,1,0
1598,3,118.37,840,978,1,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,25,-7.750970000000001,288874512962,288857735745,288874447682,356,1,1,1
1599,2,1020.31,986,484,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,-3.91876,280284513089,280267735618,280301290049,250,1,1,1
1600,1,4429.8,410,986,1,1,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,21,3.8596000000000004,280301355331,280284578369,280267801154,356,0,1,1
1601,2,1316.9,986,484,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,12.169,288874447426,280301355587,288857604931,840,1,1,0
1602,1,3707.57,410,986,1,0,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,40.990840000000006,284596192065,284596322627,288857735746,410,0,0,0
1603,2,2819.19,986,840,1,1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,27.1919,288891159362,288857670467,284562702657,840,1,1,0
1604,2,1472.45,986,840,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,8.7245,288857604674,280301355587,288857669955,156,1,1,1
1605,3,1961.58,356,986,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,3.9231599999999993,288857736002,288857735747,288857735746,840,1,1,0
1606,3,3568.13,978,356,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,10.704389999999997,280301290305,284596191810,284562702657,276,0,0,0
1607,2,4045.43,986,840,1,1,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,24,14.704435000000018,280301224770,288874382147,284596323139,76,0,1,0
1608,1,3636.27,840,410,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,2.2725399999999922,284562637377,288891289921,284562703171,356,1,1,1
1609,2,767.6,840,986,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,-3.3943999999999974,284562637123,280267801155,280284447043,356,1,1,1
1610,2,2648.18,410,356,1,0,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,20.4818,284596323137,280267669827,288857670211,156,0,0,0
1611,1,4102.02,978,978,0,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,-169.0808,284596322627,288891289923,288874447682,356,1,1,0
1612,2,2853.41,986,840,1,0,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,24,9.340345000000013,288891224386,280284578115,284579545923,76,0,1,0
1613,1,1960.0,986,484,1,1,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,23,-1.0799999999999983,280267670338,288857670210,284579414337,356,1,0,1
1614,3,3441.13,356,484,1,0,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,0.9411300000000011,284579414339,284596322627,284596257345,76,0,1,0
1615,3,2450.83,156,484,1,1,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,5,-31.86079,288857669953,288874381633,284562637122,156,0,1,0
1616,3,1765.9,978,484,1,1,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,24,10.744250000000008,284562637635,284596322627,284579480130,410,1,1,1
1617,1,398.96,156,840,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,-3.5051999999999985,288857670211,288857604929,284562702657,76,1,1,1
1618,2,1381.28,986,840,1,1,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,26,0.2876800000000017,280284578115,284596191811,288857670210,356,1,1,1
1619,2,3227.75,356,840,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,26.277500000000003,288874447683,280267735874,284579414339,156,1,1,1
1620,1,1794.14,978,484,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,36.97108000000001,284579414337,284562768707,288857669955,250,1,1,1
1621,1,1649.93,986,986,0,0,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,-18.9993,284596257602,288857670465,288857670467,250,1,1,1
1622,2,559.43,978,410,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,4.5943,288874447683,288891289923,280284447043,840,1,1,1
1623,2,632.75,986,978,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,6,-4.203499999999995,280301290305,284562768706,288857735746,356,1,1,1
1624,2,1516.6,484,410,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,3,9.6328,284562703170,288874513219,288857736002,410,1,1,1
1625,1,3913.54,156,410,1,0,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,66.03018,288857669955,288874447681,280284447043,840,0,1,1
1626,3,2632.64,156,986,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,4,-34.224320000000006,288874512962,288857735745,280284513089,156,0,1,1
1627,2,4529.33,156,410,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,8.323324999999997,288874447683,284579545409,284596191809,484,1,0,1
1628,3,1617.84,978,484,1,1,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,22,4.85352,284562637634,288857670467,288857670467,276,1,1,1
1629,2,4207.72,156,986,1,0,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,38.077200000000005,280267735363,280301355331,288857670466,276,0,1,1
1630,3,959.72,156,986,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,-12.476360000000001,280301355329,288857604418,284596322883,156,0,0,1
1631,3,2396.52,978,410,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,3,7.18956,280301290305,284596191809,288857669953,276,1,1,1
1632,1,1478.77,840,156,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,5.985357999999998,284579480131,280301355587,280267801154,484,1,0,1
1633,2,3184.29,410,978,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,4.737160000000001,284579545922,288874513217,284596257345,250,1,1,1
1634,3,1267.32,156,978,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,-0.232680000000002,280284578115,280284447043,288857736002,484,1,1,1
1635,1,3117.7,986,356,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,14.83558,284596323137,288857604418,288857670210,484,1,1,1
1636,2,2571.53,410,156,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,2.286120000000002,288857735490,288891159362,284596191809,250,1,0,0
1637,1,586.7,156,484,1,1,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,23,9.4739,288857669955,288891289923,284562637122,840,1,1,1
1638,1,612.61,840,410,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,-2.4369499999999995,288874512962,288891290179,284596191809,76,1,1,1
1639,2,2646.8,356,978,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,2,2.587200000000003,284562637379,280301355587,288874447682,250,1,1,1
1640,3,1100.14,156,978,1,1,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,4,-1.3998599999999968,280267800899,288891289923,288874512706,76,1,1,1
1641,3,4984.83,484,156,1,0,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,9.969659999999998,288891290179,280267669827,280301290049,840,0,1,1
1642,1,3642.93,410,356,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,61.429809999999996,284562637379,280301355331,284562768194,840,1,0,1
1643,2,1405.42,484,356,1,0,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,22,8.743360000000004,288891290433,284579545922,288891159361,410,0,0,0
1644,2,1643.78,410,356,1,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,25,12.4378,284562703170,284596322627,288857736002,276,1,0,1
1645,3,951.57,410,156,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,7,-0.5484300000000033,288891158850,284579545665,288857669955,484,1,0,1
1646,1,2355.56,484,484,0,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,-26.0556,280267735363,284596322625,284579480386,250,1,1,0
1647,1,414.73,156,840,1,1,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,24,1.4767600000000005,284579545410,288874447681,284579414339,410,1,0,1
1648,3,4085.54,986,410,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,67.62526000000001,284562637635,284596322625,288857669953,356,0,1,0
1649,3,4102.73,978,410,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,67.95187,284579545922,280301224513,284596323139,356,1,1,1
1650,1,1272.65,156,840,1,1,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,24,4.872309999999999,284596191555,288857669955,280284447043,484,1,1,1
1651,3,2252.11,410,986,1,1,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,24,14.390825000000007,288874447171,280301355331,288857604931,410,1,1,1
1652,2,123.13,484,410,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,-1.5149599999999999,288857735490,288874381635,280267670339,410,1,0,1
1653,1,4200.12,156,156,0,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,-173.0048,284562637634,280301355587,284562768194,356,1,0,1
1654,3,1756.03,156,978,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,5,5.268089999999997,284579545411,280284578115,288857735746,276,1,1,1
1655,2,2753.23,156,978,1,1,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,23,8.519380000000012,288891159363,280267669827,288874447427,356,1,1,1
1656,3,2901.96,156,978,1,1,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,22,45.13723999999999,280301355329,280284447553,288857736002,356,0,1,1
1657,3,2163.35,356,356,0,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,7,-45.766999999999996,280267670082,280267800897,284562637122,410,1,1,1
1658,1,987.28,410,356,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,3.331312000000004,280301355331,284596322881,284579480130,484,1,0,1
1659,1,1428.07,156,978,1,1,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,25,18.42105,284579545921,288891159105,280284447043,156,1,1,1
1660,3,179.03,410,356,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,-1.8925819999999995,284579545410,288874382147,288857670211,250,1,0,1
1661,2,4480.81,986,986,0,1,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,24,-4.0,284596323137,284596257089,288857670467,276,1,0,0
1662,3,1384.0,978,484,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,2.7680000000000007,288857604931,288857735745,284579414851,840,1,0,1
1663,2,339.71,840,156,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,4,-5.961739999999997,288857669953,284596322627,284579414851,356,1,1,1
1664,1,2471.95,840,484,1,1,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,23,26.163400000000003,284579414339,284579414338,280267670339,410,1,0,1
1665,2,1582.01,156,356,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,3.619045,288891158849,288891224385,288874447426,76,1,1,1
1666,3,1682.38,484,986,1,1,2019-03-03T12:00:00Z,2019-04-12T12:00:00Z,24,0.18237999999999488,280284578371,284562637121,284579414339,484,1,1,1
1667,3,4976.19,840,484,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,1,84.54761000000002,280284513089,284596322627,284562702657,356,1,0,0
1668,1,1746.58,986,840,1,1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,4,3.232900000000015,284562637635,280267735618,284579414339,76,1,1,1
1669,3,1119.21,410,484,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,-1.3807899999999975,288891290433,288857735746,284562702657,76,1,1,1
1670,1,3121.52,484,156,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,4,35.45824,284596192065,284579545409,288874512706,276,1,1,1
1671,1,3007.39,484,978,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,4,50.62563,280284513089,288891289921,280284447043,840,1,1,1
1672,1,4824.69,986,978,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,4,4.649380000000008,284579545921,280301355841,288891159361,356,1,1,1
1673,2,3730.17,356,978,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,27.34136000000001,280284578113,288857735745,284579480386,410,1,0,1
1674,1,1488.05,156,986,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,5,30.237100000000005,288874512707,280267801409,284579414339,250,1,1,1
1675,1,1645.81,410,356,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,5,16.249719999999996,288874513219,288857735745,288857604931,410,1,1,1
1676,2,3549.21,410,410,0,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,6,-8.0,284562768707,288891289923,284562637377,250,1,1,0
1677,1,4680.77,156,978,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,3,17.903850000000006,288891290178,284596322627,280284513089,76,1,1,1
1678,1,774.85,978,840,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,7,-1.6257499999999894,284596257089,280284578115,284562637377,76,1,1,1
1679,2,533.63,356,484,1,0,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,6,1.7690400000000004,280284578371,280284578626,284596257347,410,1,1,1
1680,1,2773.54,986,484,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,58.517880000000005,284579480131,288874447169,284579545923,250,1,1,1
1681,3,4459.35,840,484,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,7,0.675610000000006,288857669955,288874512705,284579414339,250,1,1,1
1682,1,1658.34,840,986,1,0,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,2,21.875100000000003,284596322627,280284512833,284562637377,156,1,1,1
